0.999  
INFO:__main__:CTR achieved by the policy: 0.02824
0.99903  
INFO:__main__:CTR achieved by the policy: 0.02838
0.99906  
INFO:__main__:CTR achieved by the policy: 0.02838
0.99909  
INFO:__main__:CTR achieved by the policy: 0.02905
0.99912  
INFO:__main__:CTR achieved by the policy: 0.02879
0.99915  
INFO:__main__:CTR achieved by the policy: 0.03021
0.99918  
INFO:__main__:CTR achieved by the policy: 0.03087
0.99921  
INFO:__main__:CTR achieved by the policy: 0.02814
0.99924  
INFO:__main__:CTR achieved by the policy: 0.02714
0.99927  
INFO:__main__:CTR achieved by the policy: 0.02896
0.9993  
INFO:__main__:CTR achieved by the policy: 0.02896
0.99933  
INFO:__main__:CTR achieved by the policy: 0.03040
0.99936  
INFO:__main__:CTR achieved by the policy: 0.02611
0.99939  
INFO:__main__:CTR achieved by the policy: 0.02816
0.99942  
INFO:__main__:CTR achieved by the policy: 0.02799
0.99945  
INFO:__main__:CTR achieved by the policy: 0.02755
0.99948  
INFO:__main__:CTR achieved by the policy: 0.03250
0.99951  
INFO:__main__:CTR achieved by the policy: 0.03381
0.99954  
INFO:__main__:CTR achieved by the policy: 0.03783
0.99957  
INFO:__main__:CTR achieved by the policy: 0.03903
0.9996  
INFO:__main__:CTR achieved by the policy: 0.04009
0.99963  
INFO:__main__:CTR achieved by the policy: 0.03713
0.99966  
INFO:__main__:CTR achieved by the policy: 0.03917
0.99969  
INFO:__main__:CTR achieved by the policy: 0.03308
0.99972  
INFO:__main__:CTR achieved by the policy: 0.03617
0.99975  
INFO:__main__:CTR achieved by the policy: 0.03641
0.99978  
INFO:__main__:CTR achieved by the policy: 0.03566
0.99981  
INFO:__main__:CTR achieved by the policy: 0.03331
0.99984  
INFO:__main__:CTR achieved by the policy: 0.04146
0.99987  
INFO:__main__:CTR achieved by the policy: 0.04047
0.9999  
INFO:__main__:CTR achieved by the policy: 0.03564
0.99993  
INFO:__main__:CTR achieved by the policy: 0.03745
0.99996  
INFO:__main__:CTR achieved by the policy: 0.04062
0.99999  
INFO:__main__:CTR achieved by the policy: 0.04226
